Driver,Compound,Stint,LapNumber,LapTime,PitInTime,TrackStatus,year,round,race_name
OCO,HARD,2.0,25.0,0 days 00:01:38.428000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,26.0,0 days 00:01:54.399000,,14,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,27.0,,,4,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,28.0,,,41,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,29.0,0 days 00:01:41.144000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,30.0,0 days 00:01:38.514000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,31.0,0 days 00:01:38.174000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,32.0,0 days 00:01:37.629000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,33.0,0 days 00:01:37.458000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,34.0,0 days 00:01:37.810000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,35.0,0 days 00:01:37.449000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,36.0,0 days 00:01:37.062000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,37.0,0 days 00:01:37.044000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,38.0,0 days 00:01:36.964000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,39.0,0 days 00:01:36.905000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,40.0,0 days 00:01:37.190000,,12,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,41.0,0 days 00:01:37.607000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,42.0,0 days 00:01:37.253000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,43.0,0 days 00:01:37.292000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,44.0,0 days 00:01:37.191000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,45.0,0 days 00:01:36.929000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,46.0,0 days 00:01:36.917000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,47.0,0 days 00:01:36.637000,,12,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,48.0,0 days 00:01:36.845000,,12,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,49.0,0 days 00:01:36.936000,,1,2023,21,Las Vegas Grand Prix
OCO,HARD,2.0,50.0,0 days 00:01:37.567000,,1,2023,21,Las Vegas Grand Prix
OCO,MEDIUM,1.0,1.0,0 days 00:01:38.197000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,2.0,0 days 00:01:31.810000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,3.0,0 days 00:01:31.033000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,4.0,0 days 00:01:30.988000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,5.0,0 days 00:01:30.994000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,6.0,0 days 00:01:30.689000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,7.0,0 days 00:01:30.932000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,8.0,0 days 00:01:30.997000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,9.0,0 days 00:01:31.073000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,10.0,0 days 00:01:31.254000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,11.0,0 days 00:01:31.422000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,12.0,0 days 00:01:31.527000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,13.0,0 days 00:01:31.770000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,14.0,0 days 00:01:31.647000,,1,2023,22,Abu Dhabi Grand Prix
OCO,MEDIUM,1.0,15.0,0 days 00:01:33.667000,0 days 01:25:21.816000,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,16.0,0 days 00:01:50.615000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,17.0,0 days 00:01:30.134000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,18.0,0 days 00:01:30.276000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,19.0,0 days 00:01:30.132000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,20.0,0 days 00:01:30.128000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,21.0,0 days 00:01:30.246000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,22.0,0 days 00:01:30.756000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,23.0,0 days 00:01:31.726000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,24.0,0 days 00:01:30.791000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,25.0,0 days 00:01:30.338000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,26.0,0 days 00:01:30.993000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,27.0,0 days 00:01:30.578000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,28.0,0 days 00:01:30.322000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,29.0,0 days 00:01:30.504000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,30.0,0 days 00:01:30.514000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,31.0,0 days 00:01:30.319000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,32.0,0 days 00:01:30.243000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,33.0,0 days 00:01:30.244000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,34.0,0 days 00:01:30.033000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,35.0,0 days 00:01:30.474000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,36.0,0 days 00:01:30.622000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,37.0,0 days 00:01:30.307000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,38.0,0 days 00:01:30.138000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,39.0,0 days 00:01:32.095000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,40.0,0 days 00:01:30.447000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,41.0,0 days 00:01:30.252000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,42.0,0 days 00:01:30.742000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,43.0,0 days 00:01:31.081000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,44.0,0 days 00:01:30.431000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,45.0,0 days 00:01:30.163000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,46.0,0 days 00:01:30.113000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,47.0,0 days 00:01:30.177000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,48.0,0 days 00:01:30.359000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,49.0,0 days 00:01:30.258000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,50.0,0 days 00:01:30.986000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,51.0,0 days 00:01:30.310000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,52.0,0 days 00:01:30.984000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,53.0,0 days 00:01:30.283000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,54.0,0 days 00:01:30.272000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,55.0,0 days 00:01:30.287000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,56.0,0 days 00:01:30.208000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,57.0,0 days 00:01:30.477000,,1,2023,22,Abu Dhabi Grand Prix
OCO,HARD,2.0,58.0,0 days 00:01:30.639000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,1.0,0 days 00:01:36.636000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,2.0,0 days 00:01:31.774000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,3.0,0 days 00:01:30.824000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,4.0,0 days 00:01:30.758000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,5.0,0 days 00:01:30.764000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,6.0,0 days 00:01:30.886000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,7.0,0 days 00:01:30.787000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,8.0,0 days 00:01:30.944000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,9.0,0 days 00:01:31.305000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,10.0,0 days 00:01:31.136000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,11.0,0 days 00:01:31.467000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,12.0,0 days 00:01:32.492000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,13.0,0 days 00:01:31.532000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,14.0,0 days 00:01:31.457000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,15.0,0 days 00:01:31.986000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,16.0,0 days 00:01:32.273000,,1,2023,22,Abu Dhabi Grand Prix
GAS,MEDIUM,1.0,17.0,0 days 00:01:34.709000,0 days 01:28:25.470000,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,18.0,0 days 00:01:51.405000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,19.0,0 days 00:01:30,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,20.0,0 days 00:01:30.242000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,21.0,0 days 00:01:30.422000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,22.0,0 days 00:01:30.179000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,23.0,0 days 00:01:31.158000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,24.0,0 days 00:01:30.802000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,25.0,0 days 00:01:30.852000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,26.0,0 days 00:01:30.629000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,27.0,0 days 00:01:30.404000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,28.0,0 days 00:01:30.496000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,29.0,0 days 00:01:30.329000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,30.0,0 days 00:01:30.392000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,31.0,0 days 00:01:30.239000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,2.0,32.0,0 days 00:01:32.563000,0 days 01:51:25.611000,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,33.0,0 days 00:01:51.301000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,34.0,0 days 00:01:29.151000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,35.0,0 days 00:01:29.016000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,36.0,0 days 00:01:29.351000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,37.0,0 days 00:01:30.010000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,38.0,0 days 00:01:30.098000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,39.0,0 days 00:01:30.797000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,40.0,0 days 00:01:29.859000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,41.0,0 days 00:01:29.621000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,42.0,0 days 00:01:29.231000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,43.0,0 days 00:01:29.717000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,44.0,0 days 00:01:29.770000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,45.0,0 days 00:01:29.503000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,46.0,0 days 00:01:29.428000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,47.0,0 days 00:01:29.726000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,48.0,0 days 00:01:29.505000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,49.0,0 days 00:01:29.518000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,50.0,0 days 00:01:29.549000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,51.0,0 days 00:01:29.445000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,52.0,0 days 00:01:29.587000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,53.0,0 days 00:01:29.532000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,54.0,0 days 00:01:29.435000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,55.0,0 days 00:01:29.307000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,56.0,0 days 00:01:29.496000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,57.0,0 days 00:01:29.642000,,1,2023,22,Abu Dhabi Grand Prix
GAS,HARD,3.0,58.0,0 days 00:01:29.547000,,1,2023,22,Abu Dhabi Grand Prix
OCO,SOFT,1.0,1.0,0 days 00:01:46.657000,,12,2024,1,Bahrain Grand Prix
OCO,SOFT,1.0,2.0,0 days 00:01:39.094000,,1,2024,1,Bahrain Grand Prix
OCO,SOFT,1.0,3.0,0 days 00:01:38.771000,,1,2024,1,Bahrain Grand Prix
OCO,SOFT,1.0,4.0,0 days 00:01:38.625000,,1,2024,1,Bahrain Grand Prix
OCO,SOFT,1.0,5.0,0 days 00:01:38.640000,,1,2024,1,Bahrain Grand Prix
OCO,SOFT,1.0,6.0,0 days 00:01:38.874000,,1,2024,1,Bahrain Grand Prix
OCO,SOFT,1.0,7.0,0 days 00:01:39.152000,,1,2024,1,Bahrain Grand Prix
OCO,SOFT,1.0,8.0,0 days 00:01:39.422000,,1,2024,1,Bahrain Grand Prix
OCO,SOFT,1.0,9.0,0 days 00:01:39.312000,,1,2024,1,Bahrain Grand Prix
OCO,SOFT,1.0,10.0,0 days 00:01:41.642000,0 days 01:16:38.837000,12,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,11.0,0 days 00:01:59.014000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,12.0,0 days 00:01:37.599000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,13.0,0 days 00:01:37.363000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,14.0,0 days 00:01:37.537000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,15.0,0 days 00:01:37.843000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,16.0,0 days 00:01:37.902000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,17.0,0 days 00:01:38.911000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,18.0,0 days 00:01:38.120000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,19.0,0 days 00:01:38.332000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,20.0,0 days 00:01:38.185000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,21.0,0 days 00:01:39.363000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,22.0,0 days 00:01:38.655000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,23.0,0 days 00:01:38.407000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,24.0,0 days 00:01:38.420000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,25.0,0 days 00:01:38.494000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,26.0,0 days 00:01:38.665000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,27.0,0 days 00:01:38.549000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,28.0,0 days 00:01:38.372000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,29.0,0 days 00:01:38.556000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,2.0,30.0,0 days 00:01:41.210000,0 days 01:49:48.158000,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,31.0,0 days 00:01:59.322000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,32.0,0 days 00:01:36.887000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,33.0,0 days 00:01:36.704000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,34.0,0 days 00:01:36.226000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,35.0,0 days 00:01:36.354000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,36.0,0 days 00:01:37.229000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,37.0,0 days 00:01:36.580000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,38.0,0 days 00:01:36.814000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,39.0,0 days 00:01:36.552000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,40.0,0 days 00:01:36.608000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,41.0,0 days 00:01:36.621000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,42.0,0 days 00:01:36.592000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,43.0,0 days 00:01:36.679000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,44.0,0 days 00:01:36.649000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,45.0,0 days 00:01:38.049000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,46.0,0 days 00:01:36.975000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,47.0,0 days 00:01:36.656000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,48.0,0 days 00:01:37.117000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,49.0,0 days 00:01:37.726000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,50.0,0 days 00:01:37.784000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,51.0,0 days 00:01:37.091000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,52.0,0 days 00:01:38.631000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,53.0,0 days 00:01:37.145000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,54.0,0 days 00:01:38.707000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,55.0,0 days 00:01:37.393000,,1,2024,1,Bahrain Grand Prix
OCO,HARD,3.0,56.0,0 days 00:01:37.415000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,1.0,0 days 00:01:47.240000,,12,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,2.0,0 days 00:01:39.059000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,3.0,0 days 00:01:38.744000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,4.0,0 days 00:01:38.503000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,5.0,0 days 00:01:38.664000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,6.0,0 days 00:01:39.099000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,7.0,0 days 00:01:39.078000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,8.0,0 days 00:01:39.287000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,9.0,0 days 00:01:39.452000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,10.0,0 days 00:01:38.929000,,12,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,11.0,0 days 00:01:38.656000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,1.0,12.0,0 days 00:01:41.456000,0 days 01:19:56.823000,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,13.0,0 days 00:02:04.565000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,14.0,0 days 00:01:37.689000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,15.0,0 days 00:01:37.492000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,16.0,0 days 00:01:37.521000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,17.0,0 days 00:01:37.949000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,18.0,0 days 00:01:37.791000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,19.0,0 days 00:01:37.702000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,20.0,0 days 00:01:38.036000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,21.0,0 days 00:01:38.094000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,22.0,0 days 00:01:37.868000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,23.0,0 days 00:01:38.104000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,24.0,0 days 00:01:38.192000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,25.0,0 days 00:01:38.160000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,26.0,0 days 00:01:38.379000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,27.0,0 days 00:01:38.400000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,28.0,0 days 00:01:38.615000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,29.0,0 days 00:01:38.550000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,30.0,0 days 00:01:38.832000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,2.0,31.0,0 days 00:01:40.432000,0 days 01:51:29.011000,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,32.0,0 days 00:01:59.770000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,33.0,0 days 00:01:36.112000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,34.0,0 days 00:01:36.622000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,35.0,0 days 00:01:36.313000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,36.0,0 days 00:01:36.450000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,37.0,0 days 00:01:36.629000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,38.0,0 days 00:01:36.802000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,39.0,0 days 00:01:36.537000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,40.0,0 days 00:01:36.742000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,41.0,0 days 00:01:36.571000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,42.0,0 days 00:01:36.631000,,1,2024,1,Bahrain Grand Prix
GAS,HARD,3.0,43.0,0 days 00:01:39.291000,0 days 02:11:13.617000,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,44.0,0 days 00:01:56.481000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,45.0,0 days 00:01:34.805000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,46.0,0 days 00:01:35.293000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,47.0,0 days 00:01:35.341000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,48.0,0 days 00:01:35.411000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,49.0,0 days 00:01:35.511000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,50.0,0 days 00:01:35.228000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,51.0,0 days 00:01:35.334000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,52.0,0 days 00:01:35.511000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,53.0,0 days 00:01:35.389000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,54.0,0 days 00:01:35.853000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,55.0,0 days 00:01:35.908000,,1,2024,1,Bahrain Grand Prix
GAS,SOFT,4.0,56.0,0 days 00:01:36.086000,,1,2024,1,Bahrain Grand Prix
GAS,MEDIUM,1.0,1.0,0 days 00:02:01.453000,0 days 01:01:44.496000,1,2024,2,Saudi Arabian Grand Prix
OCO,MEDIUM,1.0,1.0,0 days 00:01:44.388000,,1,2024,2,Saudi Arabian Grand Prix
OCO,MEDIUM,1.0,2.0,0 days 00:01:38.482000,,1,2024,2,Saudi Arabian Grand Prix
OCO,MEDIUM,1.0,3.0,0 days 00:01:36.920000,,1,2024,2,Saudi Arabian Grand Prix
OCO,MEDIUM,1.0,4.0,0 days 00:01:36.261000,,1,2024,2,Saudi Arabian Grand Prix
OCO,MEDIUM,1.0,5.0,0 days 00:01:36.003000,,1,2024,2,Saudi Arabian Grand Prix
OCO,MEDIUM,1.0,6.0,0 days 00:01:36.798000,,12,2024,2,Saudi Arabian Grand Prix
OCO,MEDIUM,1.0,7.0,0 days 00:02:12.702000,0 days 01:11:44.650000,24,2024,2,Saudi Arabian Grand Prix
OCO,HARD,2.0,8.0,,,4,2024,2,Saudi Arabian Grand Prix
OCO,HARD,2.0,9.0,0 days 00:02:23.747000,,41,2024,2,Saudi Arabian Grand Prix
OCO,HARD,2.0,10.0,0 days 00:01:39.439000,,1,2024,2,Saudi Arabian Grand Prix
OCO,HARD,2.0,11.0,0 days 00:01:35.969000,,1,2024,2,Saudi Arabian Grand Prix
OCO,HARD,2.0,12.0,0 days 00:01:35.400000,,1,2024,2,Saudi Arabian Grand Prix
OCO,HARD,2.0,13.0,0 days 00:01:35.107000,,1,2024,2,Saudi Arabian Grand Prix
OCO,HARD,2.0,14.0,0 days 00:01:35.432000,,1,2024,2,Saudi Arabian Grand Prix
OCO,HARD,2.0,15.0,0 days 00:01:35.717000,,1,2024,2,Saudi Arabian Grand Prix
OCO,HARD,2.0,16.0,0 days 00:01:36.245000,,1,2024,2,Saudi Arabian Grand Prix
